# Residuals   
# Time        	Ux            	Uy            	p             	k             	omega         
644           	5.665015e-04	6.691233e-01	2.727057e-01	5.196788e-03	1.497366e-03
645           	5.410974e-04	7.665643e-01	7.666303e-01	3.029315e-03	1.045277e-03
646           	3.944124e-04	6.884205e-01	2.725691e-01	3.475733e-03	5.075473e-04
647           	3.862994e-04	6.826785e-01	7.590727e-01	5.051989e-03	9.452713e-04
648           	5.663644e-04	6.693342e-01	2.730249e-01	5.196058e-03	1.497200e-03
649           	5.410817e-04	7.666981e-01	7.646101e-01	3.028739e-03	1.045120e-03
650           	3.944331e-04	6.881899e-01	2.725696e-01	3.475126e-03	5.074123e-04
651           	3.862184e-04	6.830370e-01	7.609429e-01	5.051291e-03	9.451299e-04
652           	5.663187e-04	6.693619e-01	2.728794e-01	5.195374e-03	1.497045e-03
653           	5.411138e-04	7.669217e-01	7.644686e-01	3.028195e-03	1.044972e-03
654           	3.944668e-04	6.881420e-01	2.724549e-01	3.474557e-03	5.072836e-04
655           	3.861717e-04	6.832206e-01	7.604568e-01	5.050639e-03	9.449954e-04
656           	5.662436e-04	6.695171e-01	2.728749e-01	5.194733e-03	1.496896e-03
657           	5.411450e-04	7.669704e-01	7.647935e-01	3.027692e-03	1.044829e-03
658           	3.944790e-04	6.881939e-01	2.725076e-01	3.474024e-03	5.071605e-04
659           	3.861136e-04	6.832392e-01	7.605003e-01	5.050025e-03	9.448671e-04
660           	5.661720e-04	6.696531e-01	2.729045e-01	5.194130e-03	1.496754e-03
661           	5.411678e-04	7.670479e-01	7.645221e-01	3.027220e-03	1.044694e-03
662           	3.945000e-04	6.881902e-01	2.725048e-01	3.473522e-03	5.070435e-04
663           	3.860606e-04	6.833689e-01	7.608510e-01	5.049445e-03	9.447450e-04
664           	5.661074e-04	6.697639e-01	2.728769e-01	5.193562e-03	1.496619e-03
665           	5.411944e-04	7.671643e-01	7.644793e-01	3.026775e-03	1.044565e-03
666           	3.945186e-04	6.881887e-01	2.724873e-01	3.473049e-03	5.069320e-04
667           	3.860108e-04	6.835130e-01	7.609451e-01	5.048899e-03	9.446287e-04
668           	5.660438e-04	6.698868e-01	2.728834e-01	5.193027e-03	1.496491e-03
669           	5.412203e-04	7.672260e-01	7.644032e-01	3.026355e-03	1.044443e-03
670           	3.945365e-04	6.882083e-01	2.724998e-01	3.472602e-03	5.068258e-04
671           	3.859622e-04	6.836568e-01	7.610398e-01	5.048383e-03	9.445180e-04
672           	5.659825e-04	6.699928e-01	2.728837e-01	5.192522e-03	1.496369e-03
673           	5.412444e-04	7.672898e-01	7.642849e-01	3.025959e-03	1.044326e-03
674           	3.945543e-04	6.882329e-01	2.724886e-01	3.472181e-03	5.067247e-04
675           	3.859158e-04	6.838038e-01	7.612740e-01	5.047898e-03	9.444125e-04
676           	5.659232e-04	6.700942e-01	2.728705e-01	5.192047e-03	1.496252e-03
677           	5.412692e-04	7.673420e-01	7.642435e-01	3.025586e-03	1.044214e-03
678           	3.945714e-04	6.882754e-01	2.724883e-01	3.471786e-03	5.066284e-04
679           	3.858717e-04	6.839635e-01	7.613628e-01	5.047444e-03	9.443121e-04
680           	5.658670e-04	6.701766e-01	2.728717e-01	5.191601e-03	1.496141e-03
681           	5.412930e-04	7.673850e-01	7.641618e-01	3.025237e-03	1.044108e-03
682           	3.945883e-04	6.883260e-01	2.724867e-01	3.471417e-03	5.065366e-04
683           	3.858288e-04	6.841182e-01	7.615093e-01	5.047017e-03	9.442164e-04
684           	5.658121e-04	6.702560e-01	2.728681e-01	5.191180e-03	1.496035e-03
685           	5.413154e-04	7.674204e-01	7.640945e-01	3.024908e-03	1.044007e-03
686           	3.946044e-04	6.883838e-01	2.724860e-01	3.471070e-03	5.064491e-04
687           	3.857872e-04	6.842702e-01	7.616287e-01	5.046615e-03	9.441253e-04
688           	5.657595e-04	6.703157e-01	2.728661e-01	5.190782e-03	1.495934e-03
689           	5.413381e-04	7.674545e-01	7.640182e-01	3.024599e-03	1.043911e-03
690           	3.946203e-04	6.884561e-01	2.724850e-01	3.470742e-03	5.063658e-04
691           	3.857477e-04	6.844219e-01	7.617607e-01	5.046236e-03	9.440385e-04
692           	5.657088e-04	6.703569e-01	2.728633e-01	5.190405e-03	1.495838e-03
693           	5.413595e-04	7.674787e-01	7.639592e-01	3.024308e-03	1.043819e-03
694           	3.947079e-04	6.880125e-01	2.719262e-01	3.470436e-03	5.062877e-04
695           	3.857059e-04	6.856942e-01	7.624871e-01	5.045879e-03	9.439560e-04
696           	5.657223e-04	6.702223e-01	2.724906e-01	5.190047e-03	1.495748e-03
697           	5.414300e-04	7.674873e-01	7.659369e-01	3.024028e-03	1.043732e-03
698           	3.947223e-04	6.883220e-01	2.719133e-01	3.470139e-03	5.062115e-04
699           	3.856922e-04	6.855387e-01	7.604822e-01	5.045539e-03	9.438773e-04
700           	5.656461e-04	6.703792e-01	2.726550e-01	5.189708e-03	1.495661e-03
701           	5.414455e-04	7.673681e-01	7.660288e-01	3.023769e-03	1.043647e-03
702           	3.946496e-04	6.890044e-01	2.726043e-01	3.469857e-03	5.061377e-04
703           	3.856454e-04	6.843980e-01	7.610304e-01	5.045220e-03	9.438018e-04
704           	5.655422e-04	6.705033e-01	2.730127e-01	5.189392e-03	1.495576e-03
705           	5.414093e-04	7.675053e-01	7.633598e-01	3.023525e-03	1.043567e-03
706           	3.946735e-04	6.888012e-01	2.725534e-01	3.469601e-03	5.060698e-04
707           	3.855928e-04	6.849135e-01	7.631359e-01	5.044921e-03	9.437302e-04
708           	5.655308e-04	6.704079e-01	2.728243e-01	5.189094e-03	1.495498e-03
709           	5.414405e-04	7.676224e-01	7.634325e-01	3.023290e-03	1.043492e-03
710           	3.946992e-04	6.888545e-01	2.724251e-01	3.469355e-03	5.060044e-04
711           	3.855725e-04	6.850941e-01	7.620349e-01	5.044638e-03	9.436622e-04
712           	5.654828e-04	6.704176e-01	2.728272e-01	5.188809e-03	1.495423e-03
713           	5.414615e-04	7.675720e-01	7.639380e-01	3.023071e-03	1.043419e-03
714           	3.947053e-04	6.890069e-01	2.724991e-01	3.469123e-03	5.059417e-04
715           	3.855371e-04	6.850987e-01	7.623265e-01	5.044371e-03	9.435971e-04
716           	5.654389e-04	6.704096e-01	2.728713e-01	5.188542e-03	1.495351e-03
717           	5.414773e-04	7.675581e-01	7.635364e-01	3.022863e-03	1.043350e-03
718           	3.947203e-04	6.891178e-01	2.724903e-01	3.468904e-03	5.058821e-04
719           	3.855071e-04	6.851882e-01	7.626488e-01	5.044119e-03	9.435352e-04
720           	5.654021e-04	6.703694e-01	2.728396e-01	5.188287e-03	1.495283e-03
721           	5.414962e-04	7.676058e-01	7.635215e-01	3.022666e-03	1.043284e-03
722           	3.947336e-04	6.892056e-01	2.724693e-01	3.468697e-03	5.058253e-04
723           	3.854776e-04	6.852645e-01	7.625661e-01	5.043880e-03	9.434761e-04
724           	5.653636e-04	6.703408e-01	2.728436e-01	5.188046e-03	1.495217e-03
725           	5.415133e-04	7.676266e-01	7.635282e-01	3.022479e-03	1.043221e-03
726           	3.947457e-04	6.893000e-01	2.724834e-01	3.468500e-03	5.057711e-04
727           	3.854488e-04	6.853042e-01	7.626815e-01	5.043654e-03	9.434198e-04
728           	5.653266e-04	6.703129e-01	2.728490e-01	5.187817e-03	1.495155e-03
729           	5.415302e-04	7.676574e-01	7.634516e-01	3.022302e-03	1.043161e-03
730           	3.947575e-04	6.893851e-01	2.724806e-01	3.468314e-03	5.057194e-04
731           	3.854212e-04	6.853454e-01	7.627956e-01	5.043440e-03	9.433661e-04
732           	5.652914e-04	6.702865e-01	2.728431e-01	5.187600e-03	1.495096e-03
733           	5.415459e-04	7.676941e-01	7.634265e-01	3.022134e-03	1.043103e-03
734           	3.947696e-04	6.894518e-01	2.724842e-01	3.468137e-03	5.056701e-04
735           	3.853943e-04	6.853841e-01	7.628943e-01	5.043240e-03	9.433149e-04
736           	5.652573e-04	6.702715e-01	2.728462e-01	5.187395e-03	1.495039e-03
737           	5.415623e-04	7.677314e-01	7.633406e-01	3.021975e-03	1.043049e-03
738           	3.947809e-04	6.895109e-01	2.724813e-01	3.467970e-03	5.056231e-04
739           	3.853691e-04	6.854119e-01	7.631081e-01	5.043050e-03	9.432661e-04
740           	5.652246e-04	6.702579e-01	2.728410e-01	5.187202e-03	1.494985e-03
741           	5.415779e-04	7.677686e-01	7.632712e-01	3.021823e-03	1.042996e-03
742           	3.947921e-04	6.895604e-01	2.724736e-01	3.467811e-03	5.055783e-04
743           	3.853447e-04	6.854321e-01	7.630800e-01	5.042871e-03	9.432195e-04
744           	5.651932e-04	6.702496e-01	2.728342e-01	5.187019e-03	1.494933e-03
745           	5.415906e-04	7.678200e-01	7.633484e-01	3.021679e-03	1.042946e-03
746           	3.948031e-04	6.895805e-01	2.724775e-01	3.467661e-03	5.055356e-04
747           	3.853197e-04	6.854506e-01	7.630277e-01	5.042702e-03	9.431751e-04
748           	5.651616e-04	6.702734e-01	2.728451e-01	5.186846e-03	1.494884e-03
749           	5.416076e-04	7.678447e-01	7.632143e-01	3.021543e-03	1.042899e-03
750           	3.948133e-04	6.896245e-01	2.724804e-01	3.467519e-03	5.054949e-04
751           	3.852989e-04	6.854785e-01	7.632410e-01	5.042542e-03	9.431328e-04
752           	5.651331e-04	6.702661e-01	2.728348e-01	5.186681e-03	1.494837e-03
753           	5.416225e-04	7.678783e-01	7.631870e-01	3.021413e-03	1.042853e-03
754           	3.948238e-04	6.896478e-01	2.724761e-01	3.467384e-03	5.054561e-04
755           	3.852760e-04	6.855020e-01	7.632912e-01	5.042392e-03	9.430924e-04
756           	5.651046e-04	6.702771e-01	2.728337e-01	5.186525e-03	1.494792e-03
757           	5.416349e-04	7.679162e-01	7.631519e-01	3.021290e-03	1.042810e-03
758           	3.948336e-04	6.896636e-01	2.724762e-01	3.467256e-03	5.054191e-04
759           	3.852541e-04	6.855230e-01	7.633132e-01	5.042250e-03	9.430539e-04
760           	5.650769e-04	6.703016e-01	2.728359e-01	5.186377e-03	1.494749e-03
761           	5.416487e-04	7.679461e-01	7.631267e-01	3.021172e-03	1.042768e-03
762           	3.948432e-04	6.896785e-01	2.724771e-01	3.467134e-03	5.053837e-04
763           	3.852340e-04	6.855480e-01	7.634248e-01	5.042117e-03	9.430171e-04
764           	5.650502e-04	6.703187e-01	2.728352e-01	5.186237e-03	1.494708e-03
765           	5.416601e-04	7.679909e-01	7.631283e-01	3.021060e-03	1.042729e-03
766           	3.948526e-04	6.896791e-01	2.724758e-01	3.467018e-03	5.053500e-04
767           	3.852126e-04	6.855598e-01	7.634744e-01	5.041992e-03	9.429820e-04
768           	5.650243e-04	6.703626e-01	2.728427e-01	5.186104e-03	1.494669e-03
769           	5.416724e-04	7.680250e-01	7.630670e-01	3.020952e-03	1.042691e-03
770           	3.948615e-04	6.896917e-01	2.724795e-01	3.466907e-03	5.053178e-04
771           	3.851937e-04	6.855919e-01	7.635657e-01	5.041874e-03	9.429485e-04
772           	5.649995e-04	6.703838e-01	2.728343e-01	5.185978e-03	1.494632e-03
773           	5.416851e-04	7.680461e-01	7.630471e-01	3.020850e-03	1.042655e-03
774           	3.948706e-04	6.897040e-01	2.724747e-01	3.466802e-03	5.052870e-04
775           	3.851756e-04	6.856091e-01	7.636193e-01	5.041764e-03	9.429166e-04
776           	5.649758e-04	6.704090e-01	2.728384e-01	5.185858e-03	1.494597e-03
777           	5.416993e-04	7.680714e-01	7.629556e-01	3.020752e-03	1.042620e-03
778           	3.948787e-04	6.897220e-01	2.724805e-01	3.466702e-03	5.052576e-04
779           	3.851587e-04	6.856448e-01	7.637793e-01	5.041660e-03	9.428862e-04
780           	5.649537e-04	6.704150e-01	2.728250e-01	5.185744e-03	1.494563e-03
781           	5.417101e-04	7.680929e-01	7.629299e-01	3.020658e-03	1.042587e-03
782           	3.948876e-04	6.897301e-01	2.724696e-01	3.466607e-03	5.052296e-04
783           	3.851411e-04	6.856626e-01	7.637253e-01	5.041563e-03	9.428572e-04
784           	5.649315e-04	6.704420e-01	2.728269e-01	5.185635e-03	1.494530e-03
785           	5.417197e-04	7.681361e-01	7.629976e-01	3.020569e-03	1.042556e-03
786           	3.948955e-04	6.897225e-01	2.724761e-01	3.466516e-03	5.052028e-04
787           	3.851232e-04	6.856702e-01	7.637718e-01	5.041471e-03	9.428296e-04
788           	5.649091e-04	6.704872e-01	2.728397e-01	5.185531e-03	1.494499e-03
789           	5.417305e-04	7.681642e-01	7.629120e-01	3.020483e-03	1.042525e-03
790           	3.949029e-04	6.897358e-01	2.724785e-01	3.466429e-03	5.051772e-04
791           	3.851073e-04	6.856952e-01	7.638172e-01	5.041386e-03	9.428033e-04
792           	5.648888e-04	6.705102e-01	2.728309e-01	5.185432e-03	1.494469e-03
793           	5.417432e-04	7.681821e-01	7.628455e-01	3.020401e-03	1.042497e-03
794           	3.949109e-04	6.897530e-01	2.724780e-01	3.466347e-03	5.051528e-04
795           	3.850937e-04	6.857240e-01	7.639416e-01	5.041306e-03	9.427783e-04
796           	5.648694e-04	6.705125e-01	2.728258e-01	5.185337e-03	1.494441e-03
797           	5.417523e-04	7.682271e-01	7.628892e-01	3.020323e-03	1.042469e-03
798           	3.949182e-04	6.897495e-01	2.724736e-01	3.466268e-03	5.051295e-04
799           	3.850768e-04	6.857227e-01	7.639186e-01	5.041231e-03	9.427545e-04
800           	5.648496e-04	6.705579e-01	2.728384e-01	5.185247e-03	1.494414e-03
801           	5.417630e-04	7.682480e-01	7.627597e-01	3.020248e-03	1.042443e-03
802           	3.949251e-04	6.897678e-01	2.724795e-01	3.466192e-03	5.051072e-04
803           	3.850637e-04	6.857581e-01	7.641207e-01	5.041160e-03	9.427318e-04
804           	5.648316e-04	6.705689e-01	2.728223e-01	5.185161e-03	1.494388e-03
805           	5.417714e-04	7.682874e-01	7.628017e-01	3.020176e-03	1.042418e-03
806           	3.949326e-04	6.897666e-01	2.724670e-01	3.466120e-03	5.050859e-04
807           	3.850487e-04	6.857575e-01	7.640103e-01	5.041092e-03	9.427102e-04
808           	5.648130e-04	6.706073e-01	2.728326e-01	5.185079e-03	1.494364e-03
809           	5.417825e-04	7.683141e-01	7.627254e-01	3.020108e-03	1.042394e-03
810           	3.949387e-04	6.897819e-01	2.724774e-01	3.466051e-03	5.050656e-04
811           	3.850364e-04	6.857918e-01	7.641243e-01	5.041029e-03	9.426896e-04
812           	5.647962e-04	6.706166e-01	2.728241e-01	5.185001e-03	1.494340e-03
813           	5.417914e-04	7.683384e-01	7.627203e-01	3.020042e-03	1.042371e-03
814           	3.949457e-04	6.897918e-01	2.724730e-01	3.465985e-03	5.050462e-04
815           	3.850229e-04	6.858068e-01	7.641027e-01	5.040969e-03	9.426699e-04
816           	5.647796e-04	6.706389e-01	2.728253e-01	5.184927e-03	1.494317e-03
817           	5.418000e-04	7.683755e-01	7.627108e-01	3.019978e-03	1.042349e-03
818           	3.949518e-04	6.897948e-01	2.724759e-01	3.465922e-03	5.050276e-04
819           	3.850104e-04	6.858223e-01	7.642840e-01	5.040913e-03	9.426512e-04
820           	5.647631e-04	6.706651e-01	2.728273e-01	5.184856e-03	1.494296e-03
821           	5.418088e-04	7.684029e-01	7.626465e-01	3.019917e-03	1.042327e-03
822           	3.949577e-04	6.898055e-01	2.724749e-01	3.465861e-03	5.050099e-04
823           	3.849981e-04	6.858461e-01	7.642979e-01	5.040861e-03	9.426333e-04
824           	5.647479e-04	6.706828e-01	2.728215e-01	5.184788e-03	1.494275e-03
825           	5.418170e-04	7.684295e-01	7.626246e-01	3.019859e-03	1.042307e-03
826           	3.949643e-04	6.898122e-01	2.724713e-01	3.465803e-03	5.049930e-04
827           	3.849868e-04	6.858710e-01	7.642669e-01	5.040811e-03	9.426162e-04
828           	5.647328e-04	6.707033e-01	2.728211e-01	5.184724e-03	1.494256e-03
829           	5.418235e-04	7.684632e-01	7.627137e-01	3.019803e-03	1.042288e-03
830           	3.949697e-04	6.898124e-01	2.724728e-01	3.465747e-03	5.049768e-04
831           	3.849744e-04	6.858763e-01	7.642755e-01	5.040764e-03	9.425999e-04
832           	5.647172e-04	6.707375e-01	2.728338e-01	5.184662e-03	1.494237e-03
833           	5.418309e-04	7.684870e-01	7.626498e-01	3.019749e-03	1.042270e-03
834           	3.949750e-04	6.898198e-01	2.724830e-01	3.465694e-03	5.049613e-04
835           	3.849633e-04	6.859078e-01	7.643484e-01	5.040720e-03	9.425843e-04
836           	5.647033e-04	6.707555e-01	2.728267e-01	5.184603e-03	1.494219e-03
837           	5.418402e-04	7.684988e-01	7.625625e-01	3.019697e-03	1.042252e-03
838           	3.949807e-04	6.898456e-01	2.724745e-01	3.465642e-03	5.049465e-04
839           	3.849544e-04	6.859448e-01	7.645785e-01	5.040678e-03	9.425695e-04
840           	5.646904e-04	6.707635e-01	2.728249e-01	5.184546e-03	1.494202e-03
841           	5.418468e-04	7.685348e-01	7.625772e-01	3.019647e-03	1.042235e-03
842           	3.949860e-04	6.898466e-01	2.724742e-01	3.465593e-03	5.049324e-04
843           	3.849424e-04	6.859642e-01	7.644664e-01	5.040638e-03	9.425552e-04
844           	5.646768e-04	6.707790e-01	2.728235e-01	5.184493e-03	1.494186e-03
845           	5.418523e-04	7.685506e-01	7.625645e-01	3.019599e-03	1.042219e-03
846           	3.949911e-04	6.898610e-01	2.724685e-01	3.465546e-03	5.049189e-04
847           	3.849332e-04	6.859880e-01	7.644533e-01	5.040601e-03	9.425417e-04
848           	5.646634e-04	6.708026e-01	2.728255e-01	5.184442e-03	1.494170e-03
849           	5.418605e-04	7.685707e-01	7.625946e-01	3.019552e-03	1.042204e-03
850           	3.949958e-04	6.898760e-01	2.724804e-01	3.465501e-03	5.049060e-04
851           	3.849239e-04	6.860158e-01	7.646370e-01	5.040566e-03	9.425289e-04
852           	5.646516e-04	6.708119e-01	2.728316e-01	5.184394e-03	1.494156e-03
853           	5.418686e-04	7.685777e-01	7.624161e-01	3.019508e-03	1.042189e-03
854           	3.950005e-04	6.899072e-01	2.724720e-01	3.465457e-03	5.048936e-04
855           	3.849153e-04	6.860588e-01	7.646704e-01	5.040532e-03	9.425167e-04
856           	5.646407e-04	6.708005e-01	2.728098e-01	5.184349e-03	1.494141e-03
857           	5.418746e-04	7.686023e-01	7.625025e-01	3.019465e-03	1.042175e-03
858           	3.950057e-04	6.899186e-01	2.724687e-01	3.465416e-03	5.048818e-04
859           	3.849064e-04	6.860813e-01	7.646694e-01	5.040501e-03	9.425050e-04
860           	5.646288e-04	6.708167e-01	2.728256e-01	5.184305e-03	1.494128e-03
861           	5.418794e-04	7.686243e-01	7.624762e-01	3.019423e-03	1.042161e-03
862           	3.950097e-04	6.899325e-01	2.724693e-01	3.465375e-03	5.048706e-04
863           	3.848966e-04	6.860985e-01	7.646489e-01	5.040470e-03	9.424940e-04
864           	5.646170e-04	6.708323e-01	2.728248e-01	5.184264e-03	1.494115e-03
865           	5.418849e-04	7.686427e-01	7.624735e-01	3.019384e-03	1.042148e-03
866           	3.950141e-04	6.899485e-01	2.724733e-01	3.465337e-03	5.048598e-04
867           	3.848887e-04	6.861294e-01	7.646817e-01	5.040441e-03	9.424835e-04
868           	5.646062e-04	6.708363e-01	2.728250e-01	5.184225e-03	1.494102e-03
869           	5.418916e-04	7.686587e-01	7.624614e-01	3.019345e-03	1.042136e-03
870           	3.950184e-04	6.899717e-01	2.724738e-01	3.465299e-03	5.048495e-04
871           	3.848810e-04	6.861512e-01	7.647339e-01	5.040413e-03	9.424735e-04
872           	5.645962e-04	6.708334e-01	2.728208e-01	5.184188e-03	1.494091e-03
873           	5.418972e-04	7.686738e-01	7.624625e-01	3.019308e-03	1.042124e-03
874           	3.950224e-04	6.899915e-01	2.724745e-01	3.465263e-03	5.048397e-04
875           	3.848730e-04	6.861789e-01	7.646383e-01	5.040386e-03	9.424639e-04
876           	5.645862e-04	6.708329e-01	2.728243e-01	5.184153e-03	1.494079e-03
877           	5.419024e-04	7.686885e-01	7.624668e-01	3.019272e-03	1.042113e-03
878           	3.950263e-04	6.900110e-01	2.724755e-01	3.465228e-03	5.048302e-04
879           	3.848658e-04	6.861964e-01	7.647274e-01	5.040360e-03	9.424549e-04
880           	5.645761e-04	6.708325e-01	2.728254e-01	5.184119e-03	1.494068e-03
881           	5.419080e-04	7.687077e-01	7.624305e-01	3.019238e-03	1.042102e-03
882           	3.950300e-04	6.900295e-01	2.724749e-01	3.465195e-03	5.048212e-04
883           	3.848585e-04	6.862134e-01	7.647994e-01	5.040335e-03	9.424462e-04
884           	5.645672e-04	6.708330e-01	2.728219e-01	5.184087e-03	1.494058e-03
885           	5.419129e-04	7.687232e-01	7.624124e-01	3.019205e-03	1.042091e-03
886           	3.950339e-04	6.900475e-01	2.724735e-01	3.465163e-03	5.048126e-04
887           	3.848513e-04	6.862334e-01	7.649204e-01	5.040311e-03	9.424380e-04
888           	5.645580e-04	6.708347e-01	2.728243e-01	5.184057e-03	1.494048e-03
889           	5.419180e-04	7.687376e-01	7.623515e-01	3.019173e-03	1.042082e-03
890           	3.950373e-04	6.900697e-01	2.724684e-01	3.465131e-03	5.048044e-04
891           	3.848447e-04	6.862456e-01	7.648638e-01	5.040287e-03	9.424302e-04
892           	5.645494e-04	6.708279e-01	2.728201e-01	5.184028e-03	1.494039e-03
893           	5.419227e-04	7.687577e-01	7.623884e-01	3.019142e-03	1.042072e-03
894           	3.950409e-04	6.900804e-01	2.724691e-01	3.465101e-03	5.047965e-04
895           	3.848383e-04	6.862645e-01	7.648836e-01	5.040264e-03	9.424228e-04
896           	5.645408e-04	6.708305e-01	2.728240e-01	5.184000e-03	1.494030e-03
897           	5.419275e-04	7.687669e-01	7.623571e-01	3.019112e-03	1.042063e-03
898           	3.950443e-04	6.900968e-01	2.724711e-01	3.465072e-03	5.047890e-04
899           	3.848320e-04	6.862780e-01	7.649647e-01	5.040242e-03	9.424157e-04
900           	5.645329e-04	6.708335e-01	2.728243e-01	5.183973e-03	1.494021e-03
901           	5.419320e-04	7.687853e-01	7.623063e-01	3.019083e-03	1.042054e-03
902           	3.950476e-04	6.901105e-01	2.724682e-01	3.465044e-03	5.047818e-04
903           	3.848260e-04	6.862847e-01	7.649596e-01	5.040220e-03	9.424090e-04
904           	5.645251e-04	6.708315e-01	2.728171e-01	5.183947e-03	1.494013e-03
905           	5.419366e-04	7.688025e-01	7.623528e-01	3.019055e-03	1.042046e-03
906           	3.950506e-04	6.901217e-01	2.724685e-01	3.465017e-03	5.047748e-04
907           	3.848201e-04	6.862961e-01	7.648858e-01	5.040198e-03	9.424026e-04
908           	5.645174e-04	6.708319e-01	2.728229e-01	5.183922e-03	1.494005e-03
909           	5.419406e-04	7.688132e-01	7.623440e-01	3.019029e-03	1.042038e-03
910           	3.950537e-04	6.901288e-01	2.724755e-01	3.464991e-03	5.047683e-04
911           	3.848144e-04	6.863041e-01	7.649526e-01	5.040178e-03	9.423965e-04
912           	5.645100e-04	6.708358e-01	2.728241e-01	5.183898e-03	1.493997e-03
913           	5.419467e-04	7.688163e-01	7.622424e-01	3.019003e-03	1.042030e-03
914           	3.950565e-04	6.901522e-01	2.724719e-01	3.464966e-03	5.047619e-04
915           	3.848100e-04	6.863203e-01	7.650820e-01	5.040157e-03	9.423908e-04
916           	5.645037e-04	6.708254e-01	2.728131e-01	5.183875e-03	1.493990e-03
917           	5.419490e-04	7.688425e-01	7.623267e-01	3.018978e-03	1.042023e-03
918           	3.950596e-04	6.901451e-01	2.724713e-01	3.464941e-03	5.047559e-04
919           	3.848030e-04	6.863196e-01	7.649742e-01	5.040138e-03	9.423853e-04
920           	5.644961e-04	6.708382e-01	2.728258e-01	5.183852e-03	1.493983e-03
921           	5.419522e-04	7.688504e-01	7.622697e-01	3.018954e-03	1.042016e-03
922           	3.950621e-04	6.901539e-01	2.724725e-01	3.464918e-03	5.047501e-04
923           	3.847985e-04	6.863286e-01	7.650191e-01	5.040119e-03	9.423802e-04
924           	5.644894e-04	6.708469e-01	2.728229e-01	5.183831e-03	1.493977e-03
925           	5.419569e-04	7.688578e-01	7.622780e-01	3.018930e-03	1.042009e-03
926           	3.950650e-04	6.901599e-01	2.724700e-01	3.464895e-03	5.047446e-04
927           	3.847937e-04	6.863360e-01	7.650192e-01	5.040100e-03	9.423753e-04
928           	5.644833e-04	6.708463e-01	2.728222e-01	5.183809e-03	1.493970e-03
929           	5.419620e-04	7.688592e-01	7.622124e-01	3.018908e-03	1.042002e-03
930           	3.950674e-04	6.901745e-01	2.724761e-01	3.464873e-03	5.047393e-04
931           	3.847899e-04	6.863573e-01	7.651075e-01	5.040082e-03	9.423707e-04
932           	5.644779e-04	6.708334e-01	2.728125e-01	5.183789e-03	1.493965e-03
933           	5.419656e-04	7.688688e-01	7.622196e-01	3.018886e-03	1.041996e-03
934           	3.950704e-04	6.901782e-01	2.724691e-01	3.464851e-03	5.047342e-04
935           	3.847848e-04	6.863579e-01	7.651000e-01	5.040064e-03	9.423663e-04
936           	5.644719e-04	6.708443e-01	2.728194e-01	5.183769e-03	1.493959e-03
937           	5.419670e-04	7.688870e-01	7.622603e-01	3.018865e-03	1.041990e-03
938           	3.950725e-04	6.901707e-01	2.724718e-01	3.464831e-03	5.047294e-04
939           	3.847790e-04	6.863601e-01	7.651635e-01	5.040047e-03	9.423621e-04
940           	5.644649e-04	6.708600e-01	2.728235e-01	5.183750e-03	1.493953e-03
941           	5.419716e-04	7.688747e-01	7.621316e-01	3.018845e-03	1.041985e-03
942           	3.950748e-04	6.901912e-01	2.724652e-01	3.464811e-03	5.047247e-04
943           	3.847762e-04	6.863772e-01	7.652797e-01	5.040031e-03	9.423582e-04
944           	5.644606e-04	6.708508e-01	2.728118e-01	5.183731e-03	1.493948e-03
945           	5.419740e-04	7.689006e-01	7.622238e-01	3.018826e-03	1.041979e-03
946           	3.950774e-04	6.901794e-01	2.724663e-01	3.464792e-03	5.047203e-04
947           	3.847707e-04	6.863718e-01	7.650968e-01	5.040014e-03	9.423543e-04
948           	5.644542e-04	6.708605e-01	2.728240e-01	5.183713e-03	1.493943e-03
949           	5.419779e-04	7.688942e-01	7.621478e-01	3.018807e-03	1.041974e-03
950           	3.950790e-04	6.901928e-01	2.724712e-01	3.464773e-03	5.047160e-04
951           	3.847680e-04	6.863930e-01	7.653061e-01	5.039999e-03	9.423508e-04
952           	5.644495e-04	6.708632e-01	2.728143e-01	5.183695e-03	1.493939e-03
953           	5.419802e-04	7.689089e-01	7.621946e-01	3.018789e-03	1.041969e-03
954           	3.950817e-04	6.901866e-01	2.724641e-01	3.464755e-03	5.047120e-04
955           	3.847628e-04	6.863872e-01	7.650997e-01	5.039983e-03	9.423473e-04
956           	5.644440e-04	6.708680e-01	2.728265e-01	5.183678e-03	1.493934e-03
957           	5.419822e-04	7.689186e-01	7.622059e-01	3.018771e-03	1.041964e-03
958           	3.950832e-04	6.901833e-01	2.724776e-01	3.464738e-03	5.047081e-04
959           	3.847590e-04	6.863970e-01	7.652058e-01	5.039968e-03	9.423440e-04
960           	5.644385e-04	6.708818e-01	2.728226e-01	5.183661e-03	1.493930e-03
961           	5.419855e-04	7.689205e-01	7.621678e-01	3.018754e-03	1.041960e-03
962           	3.950855e-04	6.901921e-01	2.724663e-01	3.464721e-03	5.047043e-04
963           	3.847561e-04	6.864068e-01	7.653024e-01	5.039954e-03	9.423410e-04
964           	5.644346e-04	6.708844e-01	2.728185e-01	5.183645e-03	1.493926e-03
965           	5.419887e-04	7.689289e-01	7.621579e-01	3.018738e-03	1.041955e-03
966           	3.950875e-04	6.901975e-01	2.724638e-01	3.464704e-03	5.047008e-04
967           	3.847522e-04	6.864131e-01	7.652402e-01	5.039940e-03	9.423381e-04
